lat,lon
-37.8089097,144.953755
-37.8188426,144.9607669
-37.8204385,144.9676316
-37.8250711,144.9603368
-37.8270422,144.9589246
-37.8241238,144.9620739
-37.825331,144.9609655
-37.8245846,144.9657349
-37.8244149,144.9657861
-37.8301448,144.9693458
-37.8300358,144.9692948
-37.8299595,144.9707926
-37.8260551,144.9696832
-37.8260712,144.9703644
-37.8261415,144.9706653
-37.8260088,144.9565726
-37.8267378,144.9556166
-37.8261972,144.9582299
-37.8190007,144.950063
-37.8214731,144.9460579
-37.806765,144.9609216
-37.8089366,144.943873
-37.8334928,144.9771815
-37.802138,144.9559583
-37.8068615,144.9535081
-37.8070239,144.9534793
-37.8070471,144.9534751
-37.8064812,144.95344
-37.8283303,144.9662541
-37.8284114,144.966682
-37.8107876,144.9770883
-37.8108362,144.9758374
-37.8297332,144.9743045
-37.8037823,144.9481076
-37.808706,144.978274
-37.8098493,144.9896543
-37.8098568,144.9897218
-37.8098864,144.9899919
-37.8099786,144.9898826
-37.8151841,144.9753563
-37.8124954,144.9857422
-37.8031043,144.9599361
-37.8035524,144.9600173
-37.8032676,144.9598861
-37.8072219,144.9691597
-37.8072951,144.9698367
-37.8074785,144.969825
-37.7802233,144.9579138
-37.7803247,144.957868
-37.7804265,144.957822
-37.7806788,144.9577066
-37.7808494,144.9577553
-37.7830577,144.9571492
-37.7857158,144.9569159
-37.7864914,144.956927
-37.7878835,144.9570397
-37.7884589,144.9571215
-37.7885636,144.9571383
-37.8226824,144.9653859
-37.819059,144.9885992
-37.818412,144.988618
-37.8023405,144.9468122
-37.8005801,144.9731526
-37.8009936,144.9687037
-37.7988968,144.954446
-37.7989386,144.9544976
-37.8106742,144.9677168
-37.7938261,144.9455767
-37.8124826,144.961195
-37.8123803,144.9615467
-37.8481315,144.9801196
-37.8483393,144.9801954
-37.8117951,144.9712287
-37.8120075,144.9710539
-37.8167007,144.9662379
-37.7931916,144.9320649
-37.7936054,144.9320824
-37.7937244,144.9319658
-37.8443359,144.9787377
-37.8423605,144.9780173
-37.8418085,144.977816
-37.8215013,144.9554084
-37.7783125,144.9596986
-37.8139381,144.968046
-37.8142469,144.9669941
-37.8140863,144.9710236
-37.8145713,144.9699302
-37.8034194,144.9427687
-37.7919389,144.9353862
-37.8118556,144.9662562
-37.806545,144.9516539
-37.8109253,144.970574
-37.8026324,144.9575935
-37.8069709,144.9439192
-37.8081062,144.9535625
-37.805969,144.9500581
-37.8065398,144.9495352
-37.806689,144.9492032
-37.8066471,144.9492589
-37.8066857,144.9491013
-37.8171344,144.9605729
-37.8191722,144.9579976
-37.8198115,144.9546352
-37.8177349,144.9533994
-37.8120906,144.9625451
-37.8105115,144.9686081
-37.8145885,144.9545555
-37.8061925,144.9480778
-37.8058915,144.948094
-37.8058108,144.9481788
-37.8056922,144.948308
-37.8002773,144.9743668
-37.8309324,144.9714776
-37.8310945,144.9714863
-37.8312021,144.9714958
-37.798437,144.9739077
-37.8061575,144.942808
-37.8063273,144.9430115
-37.8115902,144.9607482
-37.8154596,144.9868919
-37.8154198,144.9865382
-37.8180104,144.9580935
-37.7990845,144.9720548
-37.7951713,144.9707881
-37.7966658,144.9707649
-37.8024274,144.9432419
-37.7986259,144.9704292
-37.7990695,144.974574
-37.7975773,144.9660915
-37.7954826,144.9733948
-37.7956297,144.9733689
-37.7954251,144.9734045
-37.7993643,144.9729111
-37.8029259,144.9442163
-37.8029907,144.9440384
-37.8032241,144.9439972
-37.8036839,144.9678199
-37.8054776,144.9492351
-37.7977562,144.9723059
-37.7998542,144.9715689
-37.7986098,144.9668163
-37.7954183,144.974563
-37.7999378,144.9714206
-37.7995021,144.9727064
-37.8239046,144.9410962
-37.8250945,144.9457993
-37.7984694,144.9740257
-37.800149,144.9710484
-37.7976934,144.9658344
-37.7975055,144.9717337
-37.7957904,144.9733413
-37.7986129,144.9668455
-37.8026447,144.9468978
-37.7998357,144.9405759
-37.8236942,144.9822871
-37.7953139,144.9374651
-37.7783401,144.9400139
-37.8032606,144.9516087
-37.7964189,144.9232093
-37.8268358,144.924974
-37.8288405,144.9118235
-37.8260124,144.9039225
-37.7953283,144.9375945
-37.7764494,144.9463265
-37.809353,144.9457168
-37.7954787,144.9192674
-37.8014981,144.9480995
-37.7771275,144.9519652
-37.7971768,144.9410072
-37.7965227,144.9554623
-37.7909235,144.9217251
-37.8352339,144.9831252
-37.7764633,144.9471311
-37.7986921,144.9484904
-37.8034911,144.9536674
-37.7995145,144.9376569
-37.7990326,144.9237604
-37.8150968,144.9837326
-37.7942969,144.9163145
-37.7800963,144.9597566
-37.7808983,144.959656
-37.8370675,144.9827448
-37.8046648,144.9458019
-37.7878578,144.9424204
-37.8020145,144.9494897
-37.8275197,144.9236961
-37.7799481,144.9597751
-37.8343704,144.9825585
-37.7966583,144.9567249
-37.8346224,144.9833115
-37.7980352,144.9210005
-37.8062068,144.9479099
-37.8157277,144.9893108
-37.8087925,144.9457282
-37.8000155,144.9405228
-37.7947526,144.9264628
-37.8013191,144.9428896
-37.8030864,144.9540241
-37.8336991,144.9824065
-37.8083102,144.9538599
-37.7942123,144.9156654
-37.8014475,144.9476426
-37.8030751,144.9433564
-37.7982286,144.9418528
-37.7778955,144.9590286
-37.7848025,144.9416173
-37.8389137,144.9774954
-37.8256662,144.9246146
-37.8069722,144.9488588
-37.7956263,144.9457887
-37.8102037,144.9458209
-37.8346247,144.9787896
-37.7965072,144.9532884
-37.8161889,144.9880056
-37.8024405,144.9442028
-37.8274542,144.9240329
-37.7978854,144.941477
-37.8333182,144.980353
-37.7949804,144.9579204
-37.7953786,144.938047
-37.8029874,144.9542789
-37.8176017,144.9786701
-37.8411107,144.9781168
-37.8071081,144.9519143
-37.7978559,144.919637
-37.7936748,144.9578001
-37.8044929,144.9479834
-37.8009175,144.9452026
-37.8054857,144.9517209
-37.8355465,144.979378
-37.7769608,144.9505708
-37.8236764,144.9215893
-37.8239139,144.9223248
-37.7941988,144.9164971
-37.8238149,144.9235445
-37.802556,144.9461049
-37.8145737,144.9896306
-37.795001,144.9290298
-37.7942482,144.9159458
-37.7917625,144.9202892
-37.7985946,144.9388545
-37.8172588,144.9780347
-37.8145597,144.9895041
-37.8260981,144.9037936
-37.7956651,144.9338434
-37.7955176,144.9191995
-37.7924737,144.9449881
-37.8023393,144.9441419
-37.8036159,144.9094871
-37.7951684,144.9569079
-37.8030307,144.9486982
-37.8146184,144.9900303
-37.7778877,144.9589654
-37.7936202,144.9578787
-37.8035317,144.9422385
-37.8265033,144.9221926
-37.7955664,144.9396261
-37.7951498,144.9195742
-37.8000229,144.940589
-37.7920006,144.9207735
-37.7987297,144.9217418
-37.8043318,144.9480119
-37.8245417,144.9242677
-37.7995736,144.9381944
-37.8035061,144.9422431
-37.8088493,144.9766302
-37.8000948,144.9412384
-37.8156728,144.9897191
-37.7914265,144.9208117
-37.8231465,144.9212624
-37.7956495,144.9446844
-37.7858214,144.9417698
-37.796571,144.9400366
-37.7946127,144.9569762
-37.8005906,144.9471284
-37.8058335,144.9469537
-37.8020072,144.9469434
-37.8080932,144.9434869
-37.795406,144.9235173
-37.796339,144.935176
-37.800019,144.9422301
-37.7877691,144.9423098
-37.7928279,144.9182033
-37.8080113,144.9435442
-37.7969688,144.9228558
-37.7941361,144.9158932
-37.7959731,144.9351516
-37.7846852,144.9415998
-37.7936907,144.9573602
-37.8174019,144.9337785
-37.8165604,144.9860748
-37.8165231,144.985739
-37.8042256,144.9451837
-37.808647,144.9718053
-37.810455,144.9688001
-37.8133465,144.9589017
-37.8134781,144.9581243
-37.8112649,144.9672805
-37.8203091,144.9546131
-37.808484,144.9592874
-37.8082871,144.9599169
-37.8120907,144.9549557
-37.8126433,144.9535046
-37.8120105,144.9628158
-37.8206321,144.9560975
-37.8208253,144.9554648
-37.8096195,144.9713137
-37.8096047,144.9713639
-37.8097343,144.9708743
-37.8097202,144.9709222
-37.8101047,144.9668759
-37.8101977,144.9669189
-37.8102673,144.9669512
-37.8174579,144.9618592
-37.8174923,144.9618743
-37.8159389,144.9569763
-37.8140974,144.9687219
-37.8083827,144.9662112
-37.8123899,144.9680443
-37.8093171,144.9666385
-37.8165459,144.952856
-37.8097118,144.9609845
-37.8116678,144.9620898
-37.8126855,144.9625589
-37.8086601,144.9607133
-37.8149768,144.9634017
-37.8150338,144.9634274
-37.8187907,144.9569677
-37.8151287,144.9550397
-37.817664,144.9562011
-37.8181526,144.9564233
-37.8139644,144.9547529
-37.8176896,144.9628185
-37.8024432,144.9641207
-37.8026104,144.96479
-37.8026138,144.9648225
-37.8068068,144.9635888
-37.8071131,144.968156
-37.8071279,144.9682965
-37.8069422,144.9665537
-37.807104,144.9662616
-37.8099456,144.9662973
-37.8100404,144.9659729
-37.8144748,144.9519283
-37.8159496,144.9532555
-37.8158767,144.9535107
-37.8147852,144.9573296
-37.8150446,144.9566024
-37.8137923,144.9609291
-37.817987,144.9541401
-37.8178254,144.9543997
-37.8019356,144.9662046
-37.8115006,144.9487745
-37.811517,144.9487167
-37.8115251,144.9486879
-37.8119747,144.9511585
-37.811407,144.9531655
-37.8069319,144.9732412
-37.802912,144.9675151
-37.8030034,144.9674978
-37.803051,144.968784
-37.8031743,144.9690599
-37.8060409,144.9645088
-37.8054704,144.9644926
-37.806177,144.9643682
-37.8055207,144.9659899
-37.8023492,144.9615569
-37.8033024,144.9605862
-37.8035185,144.9603124
-37.8043443,144.9596697
-37.8043466,144.959516
-37.8045069,144.960254
-37.8046464,144.9601143
-37.8059262,144.9598886
-37.8016729,144.9585777
-37.800982,144.9586999
-37.7986903,144.9724753
-37.8050088,144.9682347
-37.8048438,144.9667436
-37.8048777,144.9670529
-37.8061098,144.9630799
-37.8033977,144.9571444
-37.8028908,144.9569069
-37.8090893,144.9497591
-37.8092129,144.9497254
-37.8090005,144.9497071
-37.8094992,144.9491354
-37.8104822,144.9468807
-37.8108356,144.9461584
-37.810651,144.9465357
-37.8107182,144.9461753
-37.7984046,144.9649012
-37.7984112,144.9649622
-37.7982858,144.9646732
-37.7983089,144.9648871
-37.798747,144.9657663
-37.7993369,144.9656653
-37.7996756,144.9656069
-37.800755,144.9665578
-37.797399,144.9673927
-37.8003134,144.9669183
-37.8105809,144.9529332
-37.7950715,144.9720872
-37.8029258,144.9650562
-37.8028992,144.9650608
-37.8028726,144.9650654
-37.8013472,144.9653248
-37.8033986,144.962078
-37.8037425,144.9511295
-37.8042848,144.9510334
-37.8037835,144.9508881
-37.803676,144.9509063
-37.803571,144.9509242
-37.8035974,144.9510361
-37.8039726,144.9509695
-37.8045943,144.9508603
-37.8047092,144.95084
-37.807506,144.9547486
-37.8071453,144.9548118
-37.8038145,144.9540172
-37.8039118,144.9538778
-37.8061102,144.9520988
-37.8081034,144.9547531
-37.8079405,144.9548027
-37.805924,144.9538825
-37.8077023,144.954444
-37.8074349,144.9544429
-37.806779,144.9541457
-37.8066825,144.9539771
-37.8067106,144.954241
-37.8078332,144.9523347
-37.8075549,144.9529079
-37.8046773,144.9552498
-37.8121347,144.9505917
-37.7816775,144.9591884
-37.7816465,144.9587946
-37.7815771,144.9579097
-37.784586,144.9578168
-37.8012618,144.955113
-37.8013051,144.954892
-37.8010337,144.9552348
-37.8014008,144.9637224
-37.8006613,144.9537434
-37.8007127,144.9536782
-37.8003129,144.9543554
-37.8004778,144.9541449
-37.7982218,144.952583
-37.7984716,144.9522663
-37.7992405,144.9512902
-37.7981226,144.9525446
-37.7983864,144.9522101
-37.7985389,144.952017
-37.7876384,144.9583087
-37.7962007,144.9515937
-37.796005,144.9518449
-37.7959658,144.951895
-37.7958087,144.9520952
-37.7955764,144.9523888
-37.7949361,144.9533588
-37.7991179,144.9535695
-37.8018637,144.9513433
-37.8019791,144.9513228
-37.7936107,144.9478142
-37.7963332,144.9505477
-37.7918958,144.9456645
-37.7911557,144.944737
-37.7911107,144.9440003
-37.7970792,144.952168
-37.8088986,144.9532706
-37.8131792,144.9704811
-37.8189507,144.9608159
-37.820461,144.9676595
-37.8059702,144.9588516
-37.8243846,144.9605633
-37.8241438,144.9606418
-37.8242188,144.9603884
-37.827166,144.9587769
-37.8254182,144.9605531
-37.8249696,144.9610807
-37.8094769,144.951481
-37.8249514,144.9656238
-37.8297858,144.969059
-37.829564,144.9689563
-37.8296185,144.9691045
-37.8290764,144.9695023
-37.8288301,144.9703674
-37.82882,144.9704023
-37.8292291,144.9694171
-37.8292992,144.9691778
-37.8087329,144.9484411
-37.809341,144.9474384
-37.8087404,144.9482353
-37.8089024,144.9479678
-37.8089735,144.9478505
-37.8092163,144.9474494
-37.8261301,144.9701885
-37.8261318,144.9702566
-37.8261462,144.970864
-37.8083594,144.9529098
-37.8084265,144.9524529
-37.8084263,144.9528627
-37.8084458,144.952795
-37.8267169,144.9557658
-37.8271886,144.9554558
-37.8260788,144.9583695
-37.826276,144.9581365
-37.8067445,144.9609907
-37.8161792,144.9602138
-37.8082467,144.9433281
-37.8084859,144.943517
-37.8086526,144.9436487
-37.826476,144.9590449
-37.826422,144.9590202
-37.8261576,144.9588985
-37.8284344,144.96635
-37.8285519,144.9669097
-37.8100078,144.9901525
-37.8165262,144.9802918
-37.8120526,144.9868157
-37.8037064,144.9599673
-37.802579,144.959447
-37.8072805,144.9697017
-37.7784267,144.9594379
-37.7793832,144.9585138
-37.7805775,144.957753
-37.7813013,144.9575809
-37.7815608,144.9573966
-37.783612,144.9571835
-37.7836588,144.9570674
-37.7837143,144.9570599
-37.785386,144.9569227
-37.7870937,144.9570756
-37.7868746,144.9569466
-37.787985,144.9570535
-37.7880893,144.9570679
-37.7884057,144.9571131
-37.7887712,144.9571713
-37.7917621,144.9579427
-37.7937508,144.9727231
-37.7932054,144.9742522
-37.7939166,144.9728226
-37.7945724,144.9713299
-37.7993454,144.9663933
-37.79916,144.9664828
-37.7956274,144.9650509
-37.7957228,144.9659292
-37.7935512,144.969561
-37.792662,144.9339018
-37.7925306,144.9339262
-37.7923921,144.9339519
-37.7923756,144.9338818
-37.8019451,144.9681176
-37.801876,144.9681296
-37.8018224,144.9681388
-37.8017688,144.9681479
-37.8012819,144.9682304
-37.803216,144.9681344
-37.8032652,144.9681264
-37.8042385,144.9677243
-37.8058386,144.9676844
-37.806602,144.9673185
-37.806386,144.9673554
-37.806332,144.9673647
-37.8016764,144.963852
-37.8190907,144.9472461
-37.8191748,144.9473357
-37.8197828,144.947983
-37.8140316,144.9417526
-37.8140784,144.9416298
-37.8173303,144.9339628
-37.8167898,144.9353843
-37.8167431,144.9355072
-37.8162629,144.9356994
-37.8248095,144.9402844
-37.8239452,144.940524
-37.8244153,144.9403937
-37.8241138,144.9402464
-37.8239548,144.9402908
-37.8330596,144.9839843
-37.8326569,144.984748
-37.8326399,144.9846138
-37.8326025,144.9843172
-37.8332567,144.9838341
-37.8327229,144.9839427
-37.810538,144.958803
-37.7959101,144.9671474
-37.7958915,144.9669797
-37.7958884,144.966952
-37.7957919,144.9668895
-37.7961099,144.9690109
-37.7960731,144.9686666
-37.7960701,144.9686385
-37.7960641,144.9685822
-37.7961757,144.9696281
-37.7962399,144.970229
-37.7962019,144.9742679
-37.7961604,144.9741489
-37.7961176,144.9741564
-37.7962164,144.9741392
-37.7960624,144.9741659
-37.7939982,144.9746461
-37.7950877,144.974334
-37.7949456,144.9743581
-37.7943695,144.974458
-37.7942276,144.9744831
-37.7941017,144.9745052
-37.7940249,144.9745185
-37.7937481,144.9745663
-37.793642,144.9745846
-37.7935982,144.9745922
-37.7935767,144.974596
-37.7935337,144.9746035
-37.7934135,144.974625
-37.8247161,144.9455002
-37.7956783,144.923235
-37.8307486,144.9868519
-37.8307591,144.9869383
-37.8308256,144.9873766
-37.8308216,144.9873437
-37.8307951,144.9871275
-37.8323702,144.9840165
-37.8322564,144.9840397
-37.8321426,144.9840631
-37.8320883,144.9840743
-37.8313135,144.9843393
-37.8308125,144.984442
-37.8309952,144.9842991
-37.8309375,144.9843105
-37.8302792,144.9844402
-37.8300659,144.9845898
-37.829489,144.9847017
-37.8025267,144.9511086
-37.8002233,144.9735562
-37.8057259,144.9468386
-37.8145404,144.9716312
-37.8144773,144.9716018
-37.7968272,144.9747785
-37.7967349,144.9739148
-37.7967046,144.9736422
-37.7965733,144.9735049
-37.7965838,144.9725125
-37.7965767,144.9724495
-37.7965424,144.9721273
-37.7964967,144.9717099
-37.7964498,144.9712703
-37.7963518,144.9720898
-37.7963664,144.9722248
-37.7963737,144.9722923
-37.7963972,144.9718702
-37.7963464,144.9713921
-37.7963778,144.9712503
-37.7965866,144.9670748
-37.7962344,144.9670311
-37.7965863,144.9673075
-37.7962565,144.9670486
-37.8191919,144.9502985
-37.795635,144.9676971
-37.7948171,144.9678364
-37.7945719,144.9678787
-37.7933391,144.9683276
-37.7933971,144.9683176
-37.8171235,144.9457906
-37.8225273,144.9378003
-37.8223644,144.9370825
-37.7957647,144.9281773
-37.7959302,144.9283296
-37.7945734,144.9733175
-37.7941621,144.9733882
-37.7939883,144.973418
-37.7938147,144.9734477
-37.8183141,144.9794771
-37.8305336,144.9862727
-37.8296565,144.9864407
-37.8355038,144.9804459
-37.8355884,144.9804285
-37.8368484,144.9800672
-37.836345,144.9801717
-37.8230956,144.9381034
-37.8231531,144.9383763
-37.8232468,144.9388021
-37.8232777,144.9389492
-37.822396,144.9340548
-37.8226414,144.9352212
-37.8153093,144.9709601
-37.8170124,144.9651707
-37.8089112,144.9589853
-37.8340141,144.9812466
-37.8337887,144.9803425
-37.8339629,144.9816878
-37.7971308,144.9682645
-37.7971599,144.9685345
-37.796986,144.9651862
-37.8327963,144.9868275
-37.8316878,144.9870484
-37.8317412,144.9870378
-37.8315677,144.9870724
-37.8316788,144.9869797
-37.8330212,144.9870862
-37.8329561,144.9870403
-37.8329757,144.9867122
-37.8329046,144.9866149
-37.832951,144.9865098
-37.8192395,144.9538346
-37.8204207,144.9491405
-37.8099142,144.9629613
-37.8098574,144.9631512
-37.8326332,144.9867872
-37.833552,144.9868327
-37.8351704,144.9841389
-37.8349781,144.9842658
-37.8356512,144.9840378
-37.8356957,144.984115
-37.8367695,144.9838026
-37.8367173,144.9838135
-37.8364636,144.9838668
-37.8364192,144.9838763
-37.8370678,144.9861242
-37.837045,144.9859309
-37.8333417,144.9844383
-37.8332484,144.9841086
-37.8333432,144.98489
-37.813053,144.9673899
-37.8130932,144.9672525
-37.8129147,144.9674047
-37.812896,144.9674687
-37.8081499,144.9473202
-37.8081337,144.9473419
-37.8082398,144.9471988
-37.8083912,144.9469969
-37.8083349,144.9470719
-37.8088184,144.9466005
-37.8249584,144.9473242
-37.8248345,144.9473642
-37.8258888,144.9714695
-37.8200279,144.9714865
-37.8199813,144.9709075
-37.8321388,144.9860179
-37.8323827,144.9859673
-37.8340843,144.985542
-37.8273223,144.9711917
-37.8272684,144.9711914
-37.8167168,144.9644058
-37.8002337,144.9710712
-37.812467,144.9497706
-37.812327,144.9502667
-37.8123183,144.9502978
-37.8123275,144.9491447
-37.8129386,144.9498401
-37.8124,144.9500081
-37.8124879,144.9606982
-37.8220768,144.9655259
-37.8100201,144.9621031
-37.8117082,144.9593352
-37.8165383,144.9591327
-37.8086924,144.9666177
-37.8244994,144.9704337
-37.7945033,144.9205078
-37.7947528,144.9208389
-37.7946869,144.9208182
-37.8284293,144.971575
-37.8284833,144.9715715
-37.7971516,144.9199562
-37.8023334,144.9614081
-37.8209029,144.9462066
-37.8191813,144.9885786
-37.7957399,144.9743482
-37.8006158,144.9734996
-37.8005867,144.9732174
-37.8010005,144.9687678
-37.8107008,144.9676261
-37.8084085,144.9580133
-37.8088342,144.9794255
-37.8496843,144.9806864
-37.8495804,144.9806485
-37.8489624,144.9804229
-37.7952262,144.9196204
-37.8288131,144.9708787
-37.7940753,144.9319006
-37.8433595,144.9783817
-37.8435647,144.9784565
-37.8144397,144.9621926
-37.8144202,144.9622592
-37.7939332,144.970839
-37.839511,144.9769696
-37.7948195,144.9401371
-37.7984975,144.9476185
-37.8162237,144.9679216
-37.8171456,144.9688254
-37.8125926,144.9685171
-37.8138265,144.9724567
-37.8131213,144.9706781
-37.8132157,144.9703573
-37.8152336,144.9671124
-37.8149391,144.9681156
-37.8158602,144.965522
-37.8110963,144.9624379
-37.8087701,144.9523558
-37.7951588,144.9287569
-37.8100336,144.9472616
-37.807657,144.943269
-37.8029236,144.9429961
-37.8037856,144.9428408
-37.803173,144.9428128
-37.8037334,144.9427125
-37.8129517,144.9736592
-37.8123037,144.9660405
-37.8122839,144.9661082
-37.8109073,144.9706346
-37.8108458,144.9710149
-37.8106691,144.9714452
-37.8107102,144.9713062
-37.8127938,144.970991
-37.80248,144.9575236
-37.8023276,144.9574536
-37.8092519,144.9444874
-37.808956,144.9448028
-37.8080429,144.9436595
-37.8080678,144.9433734
-37.8078854,144.9434995
-37.804716,144.9444955
-37.8125164,144.9693264
-37.8115704,144.9685328
-37.8092298,144.9688733
-37.8110214,144.9674189
-37.8122297,144.9679718
-37.8086934,144.9705916
-37.8103671,144.9668681
-37.7958192,144.9400161
-37.8057368,144.9436687
-37.8057694,144.9442306
-37.8057964,144.9442922
-37.8052203,144.9416438
-37.8205541,144.9559111
-37.8179011,144.962685
-37.8077622,144.9537607
-37.8078328,144.9537933
-37.8078746,144.9536619
-37.8075774,144.9453063
-37.8076551,144.9454838
-37.8076745,144.9452336
-37.8076252,144.9451207
-37.8355767,144.9815433
-37.8083385,144.9527581
-37.8057795,144.9503109
-37.8060029,144.9496315
-37.8057674,144.9489684
-37.8060139,144.9493019
-37.8060521,144.9493533
-37.8061708,144.9495038
-37.8065616,144.9496119
-37.806033,144.950314
-37.8103756,144.9650107
-37.8128207,144.9564513
-37.8131694,144.9552303
-37.8170555,144.9608466
-37.8170876,144.9613
-37.8128639,144.9564815
-37.8160584,144.9565622
-37.8191548,144.9580585
-37.8112422,144.9654558
-37.810754,144.9674958
-37.8099175,144.9706375
-37.8094191,144.9716628
-37.809559,144.9711839
-37.7951959,144.9740984
-37.8068363,144.9470773
-37.8064802,144.9477679
-37.8062747,144.9479893
-37.8303108,144.97155
-37.8306349,144.9715706
-37.8311205,144.9716134
-37.8313357,144.9716473
-37.8314944,144.9716865
-37.8314681,144.9715453
-37.8316231,144.9716061
-37.8002714,144.9706532
-37.8058898,144.9428562
-37.805997,144.9428369
-37.806104,144.9428176
-37.80624,144.943027
-37.8118847,144.9597429
-37.815543,144.987623
-37.8154418,144.986729
-37.8154302,144.9866303
-37.8154374,144.9866932
-37.8153425,144.9858541
-37.8019672,144.941631
-37.8000061,144.9723854
-37.8174615,144.9559657
-37.8164747,144.9612658
-37.816575,144.9613121
-37.8179686,144.9582394
-37.8162886,144.9571646
-37.8141904,144.9604645
-37.8142959,144.9605127
-37.8177101,144.9548049
-37.8037578,144.9648946
-37.8158465,144.969635
-37.7909613,144.9575557
-37.7908061,144.9575254
-37.7904352,144.9574667
-37.7902703,144.9574371
-37.8265231,144.9615652
-37.8263783,144.9617347
-37.808981,144.9697715
-37.8057741,144.9543192
-37.8105107,144.9522958
-37.8147924,144.953836
-37.8374847,144.9817687
-37.8373195,144.9791777
-37.8375223,144.9796244
-37.8374609,144.9791536
-37.8374174,144.9788173
-37.8372748,144.9777729
-37.8019895,144.9620913
-37.8018729,144.9656206
-37.8055416,144.9442855
-37.8055653,144.9445049
-37.8055827,144.9446657
-37.8054431,144.9442457
-37.7977996,144.9530716
-37.8174385,144.9885586
-37.8173875,144.9886404
-37.8175208,144.9801822
-37.8184636,144.9808796
-37.8171215,144.9789885
-37.799552,144.9268346
-37.8057965,144.9507663
-37.8058185,144.9507743
-37.8058397,144.9507838
-37.8059284,144.950824
-37.8066391,144.9511474
-37.8057685,144.9509827
-37.8117163,144.9506524
-37.810988,144.9705344
-37.8178068,144.9818617
-37.8183569,144.9817661
-37.818528,144.9814728
-37.8184931,144.9804308
-37.8185503,144.9809621
-37.8185574,144.9810285
-37.8183561,144.979141
-37.818263,144.9790029
-37.8175174,144.9799698
-37.8176906,144.9799416
-37.8178211,144.9799199
-37.817564,144.9805654
-37.8176131,144.980997
-37.8172173,144.9819606
-37.8093561,144.9841409
-37.8061548,144.9577636
-37.8103518,144.964908
-37.8141739,144.9603302
-37.8274888,144.9573515
-37.8019824,144.974081
-37.8021922,144.9740459
-37.8057388,144.9601593
-37.8052077,144.9602522
-37.8054722,144.9602063
-37.797991,144.9729637
-37.8074609,144.9671489
-37.806511,144.942497
-37.8065341,144.9425587
-37.8066243,144.942153
-37.8068494,144.9423332
-37.8147272,144.9400507
-37.8146086,144.9403192
-37.8139251,144.9411889
-37.8142517,144.9689002
-37.8143025,144.9689235
-37.8298119,144.9855605
-37.8343739,144.9841175
-37.7956947,144.9403949
-37.7957333,144.9407316
-37.7942929,144.9284291
-37.781622,144.9497814
-37.7815676,144.9499131
-37.7815115,144.9500775
-37.7814654,144.9502468
-37.7814399,144.9503542
-37.7813715,144.9510322
-37.7816346,144.9500089
-37.7816087,144.9500908
-37.781592,144.9501452
-37.8083557,144.9750346
-37.8142585,144.9557273
-37.8048022,144.9617156
-37.8047518,144.9617245
-37.8070539,144.9579659
-37.8063907,144.9580799
-37.8065038,144.9581962
-37.8074811,144.9578928
-37.8141553,144.9687326
-37.8143943,144.9688401
-37.8091531,144.9655503
-37.8185934,144.956062
-37.8185746,144.9561271
-37.8132361,144.9589536
-37.8121238,144.9588704
-37.8111113,144.9665356
-37.805778,144.958366
-37.823973,144.9685042
-37.8241743,144.9684432
-37.8302434,144.9670577
-37.8301685,144.9668963
-37.7949624,144.9397127
-37.8014989,144.9472315
-37.8430082,144.9851634
-37.8430506,144.9847752
-37.8428436,144.9846159
-37.8428809,144.9849029
-37.8428996,144.9850464
-37.8429355,144.9853226
-37.8441802,144.9843975
-37.8433099,144.9843956
-37.843405,144.9843752
-37.8423475,144.9845969
-37.8413375,144.9851964
-37.8414225,144.9851093
-37.8414789,144.9855555
-37.8414932,144.9856677
-37.8432175,144.9843056
-37.8432708,144.9842945
-37.8433241,144.9842833
-37.8434308,144.9842609
-37.8256883,144.9684816
-37.8282066,144.9651766
-37.825408,144.9690836
-37.8255078,144.9687389
-37.8255402,144.9686281
-37.8259933,144.9674421
-37.8259744,144.9675065
-37.825961,144.9672083
-37.808603,144.9710796
-37.8251744,144.970246
-37.825193,144.970182
-37.8252303,144.970054
-37.8250494,144.9703166
-37.8251892,144.9698386
-37.7790444,144.9589789
-37.8037666,144.956991
-37.8037806,144.9571189
-37.7988882,144.9284305
-37.7961468,144.9702068
-37.7961531,144.9702687
-37.7962763,144.9697308
-37.8260693,144.967868
-37.8266841,144.9676816
-37.8270058,144.9675846
-37.8274426,144.9675739
-37.8274951,144.9675578
-37.8281682,144.9673537
-37.8278985,144.9673158
-37.8280404,144.9672729
-37.827589,144.9239117
-37.8275465,144.9235589
-37.8106122,144.9519343
-37.8337425,144.9791238
-37.8337798,144.9794121
-37.7905606,144.9389303
-37.795037,144.9489229
-37.7951308,144.9490406
-37.7952687,144.9492137
-37.8243752,144.9628891
-37.8107754,144.9726922
-37.8108269,144.9727135
-37.8357007,144.9784197
-37.8105019,144.9683013
-37.8104937,144.9683298
-37.8084245,144.9689031
-37.8045167,144.9637492
-37.7956389,144.9458571
-37.7955852,144.9458666
-37.7954239,144.9458949
-37.7953332,144.9457696
-37.7946359,144.9314756
-37.7947656,144.9326325
-37.794633,144.9324047
-37.7946706,144.9327383
-37.7867876,144.9415692
-37.8154152,144.9854758
-37.8235654,144.9344584
-37.8232683,144.9340962
-37.8232296,144.9340487
-37.8231135,144.933906
-37.82273,144.9336908
-37.8227478,144.9337126
-37.8228193,144.9337998
-37.8228549,144.9338432
-37.8229979,144.9340178
-37.823353,144.9344521
-37.8367999,144.9807896
-37.8106618,144.9520955
